id,host_id,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365
241,35788,Bronx,Fordham,40.886147,-73.803495,Hotel room,63.42,3,12,2023-07-22,0.19,1,203
242,50021,Bronx,Mott Haven,40.871097,-73.818381,Entire home/apt,81.11,2,13,2023-12-19,0.26,3,118
243,34426,Bronx,South Bronx,40.765833,-73.854592,Entire home/apt,61.0,3,1,2024-03-23,0.82,1,358
244,64038,Manhattan,Harlem,40.779446,-73.937646,Shared room,67.25,3,17,2024-07-23,0.42,1,79
245,82595,Manhattan,Harlem,40.801653,-73.983809,Private room,222.21,7,17,2024-07-05,3.24,1,21
246,74138,Bronx,Mott Haven,40.86344,-73.856416,Private room,53.85,3,14,2024-03-19,4.86,1,208
247,47408,Brooklyn,Crown Heights,40.70546,-74.005331,Private room,123.4,14,5,2024-08-05,1.76,1,185
248,56695,Bronx,Mott Haven,40.862801,-73.876208,Private room,105.87,3,18,2024-07-27,2.48,5,270
249,92609,Bronx,Fordham,40.858922,-73.901019,Entire home/apt,120.91,1,6,2023-06-23,0.44,2,147
250,77621,Queens,Jamaica,40.681395,-73.700993,Entire home/apt,115.16,5,32,2023-02-16,1.64,1,286
251,86150,Manhattan,Upper East Side,40.762069,-73.990755,Entire home/apt,347.19,7,17,2024-09-01,0.09,1,241
252,32061,Manhattan,Hell Kitchen,40.782068,-73.986638,Shared room,65.15,1,7,2023-09-10,4.84,1,324
253,25992,Queens,Forest Hills,40.657398,-73.786494,Private room,58.84,14,15,2023-04-20,1.66,1,221
254,45583,Manhattan,Harlem,40.752999,-73.991359,Entire home/apt,156.81,7,1,2024-04-20,0.57,1,181
255,86118,Manhattan,Hell Kitchen,40.824182,-73.96201,Private room,208.58,30,38,2024-05-17,2.22,1,186
256,23238,Brooklyn,Greenpoint,40.633406,-73.919107,Entire home/apt,164.53,5,13,2023-06-08,0.02,1,245
257,23354,Bronx,Riverdale,40.873167,-73.815079,Entire home/apt,117.02,30,25,2024-08-31,0.71,1,253
258,17773,Brooklyn,Park Slope,40.670571,-73.88561,Private room,63.43,3,18,2023-10-07,3.39,1,218
259,23957,Brooklyn,Williamsburg,40.555893,-74.007578,Entire home/apt,228.58,3,34,2024-06-30,0.46,1,365
260,69391,Manhattan,Midtown,40.786377,-73.964607,Private room,106.17,14,2,2024-03-01,1.65,1,131
261,24294,Brooklyn,Greenpoint,40.623493,-73.928635,Entire home/apt,181.42,2,17,2024-06-23,0.67,1,195
262,86162,Staten Island,Stapleton,40.548308,-74.161278,Private room,70.47,30,36,2024-04-21,0.75,1,66
263,26453,Manhattan,Tribeca,40.803595,-73.953021,Private room,197.57,5,23,2023-11-09,2.06,1,262
264,69553,Brooklyn,Park Slope,40.618376,-74.007635,Entire home/apt,190.32,3,21,2024-07-28,3.62,1,294
265,12760,Queens,Jamaica,40.695306,-73.79704,Hotel room,53.24,7,8,2024-02-18,0.27,2,226
266,58867,Brooklyn,Bed-Stuy,40.638726,-73.881761,Entire home/apt,635.63,14,6,2023-07-18,0.49,1,332
267,80193,Brooklyn,Crown Heights,40.699043,-73.919835,Entire home/apt,386.0,30,46,2023-07-13,1.0,1,291
268,3819,Brooklyn,Park Slope,40.602208,-73.874163,Entire home/apt,256.36,7,38,2023-07-25,1.43,3,50
269,2138,Manhattan,Midtown,40.726697,-73.954519,Private room,106.54,2,31,2024-04-23,0.95,1,291
270,28450,Manhattan,Lower East Side,40.801786,-73.979848,Entire home/apt,275.21,3,12,2023-12-14,2.46,1,110
271,25624,Queens,Forest Hills,40.830033,-73.799948,Entire home/apt,115.87,7,20,2024-05-18,2.19,1,219
272,84716,Queens,Flushing,40.733195,-73.767738,Entire home/apt,238.74,14,35,2024-05-14,0.78,1,287
273,34148,Queens,Jamaica,40.983126,-73.687345,Entire home/apt,159.94,5,1,2024-07-03,0.06,1,235
274,95615,Bronx,Fordham,40.879857,-73.91044,Private room,39.75,14,14,2024-07-03,0.32,1,205
275,54094,Brooklyn,Williamsburg,40.686815,-73.992987,Entire home/apt,159.05,2,25,2024-08-26,1.0,1,162
276,52106,Brooklyn,Crown Heights,40.727527,-73.935772,Entire home/apt,300.66,3,9,2024-04-18,3.94,5,122
277,72812,Queens,Astoria,40.638238,-73.78841,Entire home/apt,273.1,14,10,2024-06-27,1.26,1,357
278,41708,Brooklyn,Williamsburg,40.627235,-73.935127,Entire home/apt,353.83,30,10,2024-07-26,1.13,1,127
279,10415,Brooklyn,Bed-Stuy,40.626655,-73.942551,Shared room,73.1,3,11,2024-08-09,1.93,2,302
280,71901,Queens,Jamaica,40.788238,-73.799144,Entire home/apt,130.16,2,28,2024-06-17,0.25,1,315
281,68776,Queens,Flushing,40.696929,-73.778638,Hotel room,29.53,30,18,2023-07-17,0.24,1,115
282,46574,Manhattan,Upper East Side,40.797044,-73.993344,Entire home/apt,324.35,30,26,2024-04-24,0.64,20,189
283,58358,Manhattan,Harlem,40.788313,-73.944849,Entire home/apt,287.79,1,22,2024-04-08,7.9,2,362
284,87172,Manhattan,Harlem,40.794573,-73.970045,Shared room,85.66,14,9,2024-08-22,3.13,1,176
285,43609,Brooklyn,Bushwick,40.716584,-73.91705,Entire home/apt,196.18,7,30,2024-04-22,1.71,1,11
286,90601,Manhattan,Midtown,40.798172,-74.011679,Private room,84.72,7,5,2024-02-16,0.74,1,71
287,36513,Brooklyn,Park Slope,40.584993,-73.88391,Hotel room,179.97,2,3,2024-08-03,1.21,1,108
288,10542,Brooklyn,Bushwick,40.587883,-73.920108,Entire home/apt,247.25,3,23,2022-08-24,0.54,1,337
289,6897,Manhattan,Lower East Side,40.776059,-73.991124,Entire home/apt,378.38,1,4,2023-06-16,1.68,1,145
290,31168,Brooklyn,Williamsburg,40.699179,-73.932138,Private room,140.19,5,10,2022-03-21,0.81,2,329
291,96833,Manhattan,Upper East Side,40.825307,-73.983696,Entire home/apt,366.71,30,13,2024-06-13,0.19,1,197
292,77227,Manhattan,Chelsea,40.811902,-73.964152,Entire home/apt,244.43,3,23,2023-10-27,0.36,1,260
293,80815,Queens,Flushing,40.675318,-73.73096,Entire home/apt,139.98,7,20,2024-06-22,1.41,1,108
294,84468,Manhattan,Upper East Side,40.794415,-73.970483,Entire home/apt,298.69,30,23,2023-12-28,1.78,1,86
295,62604,Manhattan,Upper East Side,40.788426,-73.98314,Private room,150.34,2,5,2023-03-20,0.15,1,88
296,48355,Brooklyn,Williamsburg,40.628653,-73.898633,Entire home/apt,286.23,1,3,2024-08-02,2.48,1,262
297,15172,Queens,Jamaica,40.710285,-73.801307,Entire home/apt,186.29,30,14,2024-08-05,2.61,1,298
298,76354,Manhattan,Upper East Side,40.788696,-73.965894,Private room,330.55,7,48,2024-08-13,1.93,1,300
299,44144,Brooklyn,Bed-Stuy,40.59244,-73.867025,Entire home/apt,464.09,7,25,2023-11-18,1.73,1,196
300,94133,Manhattan,Lower East Side,40.785524,-73.975253,Entire home/apt,297.32,14,23,2024-02-17,0.4,1,286
301,11876,Manhattan,Upper East Side,40.791717,-73.966469,Private room,31.04,3,18,2024-04-22,3.78,2,146
302,2738,Brooklyn,Bed-Stuy,40.724224,-73.911921,Entire home/apt,314.89,2,6,2023-12-09,0.47,1,114
303,42176,Brooklyn,Crown Heights,40.721271,-73.86314,Private room,77.34,1,30,2023-09-26,0.3,1,43
304,28734,Brooklyn,Williamsburg,40.731217,-73.953829,Shared room,39.19,3,1,2023-03-14,1.53,1,113
305,13230,Brooklyn,Greenpoint,40.610826,-73.844132,Entire home/apt,163.71,5,11,2024-07-23,0.68,1,290
306,59188,Staten Island,St. George,40.567614,-74.169124,Private room,41.49,7,10,2024-05-20,4.06,1,170
307,81616,Brooklyn,Greenpoint,40.573996,-73.923892,Entire home/apt,245.28,3,17,2023-05-29,0.92,2,248
308,42959,Manhattan,Upper East Side,40.786078,-74.001502,Entire home/apt,154.34,14,34,2024-05-13,0.27,1,127
309,11736,Queens,Long Island City,40.764462,-73.834755,Shared room,26.32,7,56,2024-05-04,4.74,1,72
310,59039,Manhattan,Lower East Side,40.836906,-73.982587,Shared room,92.92,3,13,2023-04-07,1.09,1,215
311,59541,Brooklyn,Williamsburg,40.652088,-73.996687,Entire home/apt,246.33,2,8,2024-01-07,1.1,1,145
312,84345,Manhattan,Harlem,40.808658,-73.978656,Private room,186.13,14,21,2024-04-10,0.73,1,316
313,5680,Manhattan,Tribeca,40.768602,-73.957061,Shared room,59.12,1,6,2024-06-14,2.71,1,171
314,35645,Bronx,Riverdale,40.775782,-73.833544,Shared room,20.69,2,10,2023-06-15,0.51,1,328
315,80988,Queens,Jamaica,40.870712,-73.749571,Entire home/apt,117.58,30,33,2024-08-31,0.02,1,180
316,16990,Brooklyn,Crown Heights,40.716474,-73.891996,Entire home/apt,211.33,7,9,2024-06-24,1.03,1,311
317,63778,Brooklyn,Greenpoint,40.780782,-73.871606,Entire home/apt,347.82,7,13,2023-03-26,3.9,1,101
318,91428,Manhattan,Midtown,40.791893,-73.953122,Shared room,35.71,3,17,2024-04-30,0.48,5,289
319,15830,Manhattan,Upper East Side,40.765381,-73.955674,Entire home/apt,263.66,14,13,2024-03-09,0.46,1,160
320,10651,Manhattan,Midtown,40.762989,-73.97854,Private room,84.5,3,13,2024-04-18,2.01,1,259
321,97520,Brooklyn,Williamsburg,40.493246,-73.920114,Entire home/apt,99.15,3,36,2024-06-02,2.24,1,211
322,32977,Brooklyn,Bushwick,40.639568,-73.877531,Entire home/apt,282.67,7,21,2024-02-17,0.86,1,305
323,55207,Brooklyn,Greenpoint,40.701612,-73.876754,Entire home/apt,238.73,1,7,2023-12-15,2.69,1,217
324,80885,Manhattan,Midtown,40.761428,-73.950432,Hotel room,258.54,30,16,2024-06-12,0.28,1,170
325,68915,Bronx,Riverdale,40.950093,-73.826592,Entire home/apt,157.26,5,8,2024-03-25,0.69,1,294
326,3279,Brooklyn,Bed-Stuy,40.725621,-73.934024,Private room,79.24,5,0,,0.0,1,31
327,57592,Brooklyn,Bed-Stuy,40.64672,-73.898528,Entire home/apt,161.49,5,7,2024-08-17,0.56,1,239
328,20984,Brooklyn,Williamsburg,40.587835,-73.969265,Entire home/apt,460.26,5,17,2024-04-12,0.37,2,114
329,51482,Brooklyn,Greenpoint,40.571937,-73.986419,Entire home/apt,173.97,2,12,2023-12-29,0.62,1,347
330,1439,Manhattan,Upper East Side,40.795941,-73.961092,Entire home/apt,386.45,1,23,2024-03-27,0.03,1,87
331,89983,Manhattan,Lower East Side,40.784118,-73.967792,Entire home/apt,288.74,5,7,2023-08-19,1.82,5,12
332,97497,Queens,Astoria,40.577331,-73.824705,Entire home/apt,68.75,30,39,2024-07-03,1.73,1,352
333,36440,Manhattan,Midtown,40.769473,-73.984381,Entire home/apt,127.12,1,15,2024-05-03,0.9,1,11
334,52235,Manhattan,Lower East Side,40.795092,-73.98841,Entire home/apt,228.46,14,5,2024-08-16,0.58,1,124
335,26917,Manhattan,Chelsea,40.771006,-74.012941,Shared room,123.58,1,13,2024-01-29,0.85,1,141
336,86009,Manhattan,Hell Kitchen,40.777218,-73.992957,Shared room,111.03,5,15,2024-05-19,4.14,1,12
337,98780,Queens,Jamaica,40.734536,-73.870989,Entire home/apt,207.56,14,45,2024-04-18,1.39,1,175
338,93027,Brooklyn,Park Slope,40.684473,-73.952881,Private room,64.69,2,2,2024-08-08,1.97,1,60
339,11806,Brooklyn,Bushwick,40.778523,-73.914367,Shared room,103.06,3,19,2021-09-29,0.39,1,318
340,94545,Manhattan,Tribeca,40.746307,-73.996498,Entire home/apt,195.78,3,6,2023-12-10,0.15,1,164
341,15971,Brooklyn,Williamsburg,40.681512,-73.999991,Private room,104.53,2,27,2024-06-01,0.13,1,346
342,43468,Brooklyn,Crown Heights,40.500098,-73.863227,Shared room,53.78,7,8,2024-04-03,0.96,5,131
343,46888,Manhattan,Chelsea,40.797504,-73.96078,Entire home/apt,268.65,30,28,2024-03-12,1.89,1,195
344,21745,Brooklyn,Bed-Stuy,40.641761,-73.918539,Entire home/apt,327.97,5,9,2023-01-28,2.23,1,231
345,69475,Manhattan,Hell Kitchen,40.769013,-73.967103,Shared room,61.09,14,24,2023-12-13,1.91,5,184
346,78572,Brooklyn,Bed-Stuy,40.622965,-73.853223,Private room,55.95,7,40,2024-06-16,3.66,1,317
347,33488,Brooklyn,Bushwick,40.583986,-73.870263,Entire home/apt,193.54,1,2,2022-10-18,0.08,1,271
348,56644,Manhattan,Lower East Side,40.783878,-73.980989,Entire home/apt,245.43,3,32,2024-06-29,2.9,1,38
349,24794,Manhattan,Upper East Side,40.78644,-73.956533,Entire home/apt,1000.0,7,8,2024-03-31,1.62,1,318
350,78279,Brooklyn,Bed-Stuy,40.760205,-73.925411,Private room,125.83,30,5,2024-01-28,0.29,1,359
351,88546,Brooklyn,Greenpoint,40.624758,-73.940862,Private room,81.5,1,12,2024-07-07,1.72,1,81
352,31046,Queens,Astoria,40.873543,-73.687086,Hotel room,70.79,1,31,2023-02-16,1.08,1,271
353,9356,Brooklyn,Bed-Stuy,40.732726,-73.896459,Entire home/apt,90.5,2,10,2024-07-20,0.67,1,174
354,3208,Manhattan,Midtown,40.797089,-73.948025,Private room,95.56,1,4,2024-05-20,0.43,1,217
355,90309,Manhattan,Hell Kitchen,40.773967,-73.998302,Private room,150.78,7,45,2024-07-28,0.94,1,22
356,41038,Brooklyn,Williamsburg,40.68234,-73.993255,Entire home/apt,339.82,1,40,2023-08-24,0.41,1,119
357,48113,Manhattan,Chelsea,40.762,-73.985606,Entire home/apt,451.08,30,15,2024-07-18,0.13,1,111
358,22951,Brooklyn,Bed-Stuy,40.827319,-73.936033,Hotel room,157.82,5,24,2024-08-26,2.81,1,111
359,62625,Bronx,South Bronx,40.862895,-73.925918,Private room,47.8,14,25,2024-08-25,1.35,3,193
360,92298,Brooklyn,Bushwick,40.567575,-73.993343,Entire home/apt,213.8,2,5,2024-05-28,0.68,1,312
361,41496,Manhattan,Upper East Side,40.811864,-73.964514,Private room,117.02,5,17,2024-04-21,0.89,1,165
362,48259,Brooklyn,Greenpoint,40.714116,-73.899886,Entire home/apt,381.78,7,26,2024-08-25,3.0,1,4
363,28702,Brooklyn,Bushwick,40.642719,-73.860922,Private room,89.0,14,24,2024-08-15,0.58,1,302
364,20402,Brooklyn,Crown Heights,40.640232,-73.859826,Private room,92.74,1,13,2024-08-14,0.72,1,207
365,9876,Bronx,South Bronx,40.866915,-73.954252,Entire home/apt,44.84,30,2,2024-02-16,2.18,1,47
366,85895,Manhattan,Harlem,40.76814,-74.006899,Hotel room,199.76,7,20,2024-06-29,0.34,1,40
367,92560,Bronx,Riverdale,40.902964,-73.866037,Private room,76.02,1,13,2024-04-06,1.61,1,178
368,23649,Bronx,Riverdale,40.733383,-73.846013,Entire home/apt,70.98,1,0,,0.0,1,36
369,45692,Manhattan,Midtown,40.772357,-74.000876,Private room,106.65,1,16,2024-08-19,1.04,1,148
370,45363,Manhattan,Harlem,40.816659,-73.969054,Entire home/apt,395.46,30,48,2023-07-29,2.32,2,205
371,62023,Manhattan,Hell Kitchen,40.777231,-73.979188,Entire home/apt,159.54,2,30,2024-06-28,7.47,1,136
372,77354,Manhattan,Hell Kitchen,40.752834,-73.997291,Entire home/apt,439.69,7,31,2023-12-05,2.67,1,24
373,80947,Manhattan,Midtown,40.808798,-73.980678,Entire home/apt,232.78,2,9,2023-10-22,0.26,1,276
374,61601,Brooklyn,Park Slope,40.679524,-74.06686,Private room,82.18,1,7,2022-06-30,0.38,1,173
375,62900,Manhattan,Lower East Side,40.756738,-73.959004,Entire home/apt,183.72,14,17,2024-01-02,0.79,1,225
376,51517,Manhattan,Tribeca,40.790654,-73.936132,Private room,167.51,30,9,2024-05-19,1.91,1,25
377,64717,Queens,Astoria,40.835637,-73.813357,Private room,192.6,2,8,2024-08-03,1.07,1,253
378,2051,Manhattan,Midtown,40.792559,-73.977532,Entire home/apt,393.69,2,3,2024-08-24,3.48,1,117
379,46043,Queens,Astoria,40.892585,-73.702979,Private room,50.96,3,15,2023-08-07,0.07,1,323
380,75297,Manhattan,Upper East Side,40.786494,-73.967192,Entire home/apt,453.6,2,2,2024-05-18,0.45,1,152
381,34540,Manhattan,Midtown,40.811997,-73.959608,Entire home/apt,253.73,7,11,2023-12-27,0.37,1,159
382,7749,Brooklyn,Greenpoint,40.771718,-74.075819,Entire home/apt,332.72,5,22,2024-05-01,2.04,1,61
383,75207,Brooklyn,Greenpoint,40.705874,-73.975126,Entire home/apt,265.12,7,2,2023-08-17,0.94,1,28
384,1827,Queens,Jamaica,40.86871,-73.671188,Entire home/apt,44.37,30,11,2023-12-27,0.02,1,97
385,54292,Brooklyn,Park Slope,40.68017,-73.852062,Private room,64.25,30,28,2024-08-16,2.23,1,18
386,72544,Queens,Forest Hills,40.870849,-73.788947,Entire home/apt,210.1,30,16,2023-12-25,0.67,1,177
387,87931,Manhattan,Tribeca,40.832539,-73.971827,Entire home/apt,306.01,7,18,2024-07-08,0.45,1,325
388,35664,Manhattan,Midtown,40.77881,-73.953883,Shared room,53.78,5,22,2023-12-10,0.3,1,147
389,71137,Queens,Forest Hills,40.699897,-73.788073,Private room,55.88,2,11,2023-03-18,4.38,1,96
390,54896,Queens,Astoria,40.840955,-73.793362,Private room,33.59,5,22,2023-05-11,4.27,1,341
391,24814,Staten Island,St. George,40.494749,-74.135507,Entire home/apt,95.75,30,19,2024-08-08,0.12,5,289
392,85102,Brooklyn,Park Slope,40.636422,-73.892284,Private room,232.44,5,5,2024-08-22,0.4,1,338
393,4801,Manhattan,Lower East Side,40.797024,-73.941772,Private room,198.7,7,23,2023-12-06,1.56,1,119
394,32072,Queens,Jamaica,40.800803,-73.70768,Private room,172.92,14,16,2024-01-23,1.66,1,232
395,88089,Manhattan,Tribeca,40.769718,-73.95512,Private room,204.95,7,33,2024-07-29,0.81,1,168
396,41670,Bronx,Mott Haven,40.943223,-73.899232,Entire home/apt,164.1,14,16,2024-02-07,1.26,2,292
397,12789,Queens,Flushing,40.872179,-73.838848,Entire home/apt,317.17,3,21,2024-08-30,1.82,1,67
398,32965,Brooklyn,Bed-Stuy,40.627082,-73.926428,Entire home/apt,223.27,30,1,2024-03-06,4.51,1,196
399,19722,Queens,Jamaica,40.785473,-73.72196,Entire home/apt,133.61,1,13,2023-10-16,1.94,1,191
400,52730,Queens,Forest Hills,40.651259,-73.760137,Private room,108.82,2,4,2024-03-01,0.18,1,331
401,44322,Manhattan,Tribeca,40.769389,-74.000978,Entire home/apt,515.17,5,23,2024-08-20,1.9,1,96
402,78119,Bronx,Fordham,40.798363,-73.902345,Shared room,25.25,7,37,2022-05-08,0.11,1,50
403,61096,Brooklyn,Bed-Stuy,40.709496,-73.875067,Shared room,40.46,14,24,2024-06-14,1.05,1,58
404,73191,Queens,Forest Hills,40.610343,-73.766743,Entire home/apt,152.22,7,19,2024-06-07,1.12,1,126
405,42873,Manhattan,Upper East Side,40.759566,-73.958618,Entire home/apt,401.64,2,8,2024-08-17,2.26,1,171
406,31657,Queens,Astoria,40.678382,-73.879006,Shared room,55.73,3,23,2024-07-31,0.02,1,92
407,79231,Manhattan,Harlem,40.799093,-73.982938,Shared room,45.82,7,34,2024-07-07,3.12,2,92
408,1230,Manhattan,Hell Kitchen,40.776781,-74.0156,Entire home/apt,618.69,5,24,2023-11-18,1.64,1,172
409,77931,Bronx,Fordham,40.892128,-73.823755,Entire home/apt,84.19,2,16,2024-02-03,0.05,1,179
410,79332,Manhattan,Hell Kitchen,40.783209,-74.001752,Private room,129.51,5,24,2024-03-28,0.26,1,16
411,82411,Manhattan,Midtown,40.807287,-73.984525,Private room,100.36,1,12,2023-09-09,0.06,1,34
412,50940,Bronx,South Bronx,40.822132,-73.749198,Entire home/apt,320.17,7,16,2021-08-27,2.18,3,12
413,89090,Bronx,Riverdale,40.809618,-73.82769,Private room,59.93,14,28,2024-06-06,0.28,1,45
414,80037,Brooklyn,Crown Heights,40.711926,-73.92079,Entire home/apt,136.61,2,26,2024-06-04,0.07,1,3
415,32319,Brooklyn,Bed-Stuy,40.69512,-73.921617,Entire home/apt,271.26,7,12,2024-01-06,0.22,1,316
416,18050,Brooklyn,Williamsburg,40.694516,-73.947315,Entire home/apt,261.16,1,13,2024-02-28,1.23,1,192
417,99426,Manhattan,Harlem,40.813326,-73.997453,Entire home/apt,267.17,2,6,2024-08-30,1.03,2,42
418,38311,Manhattan,Hell Kitchen,40.803529,-73.954753,Entire home/apt,403.11,30,3,2024-02-23,0.42,2,282
419,37387,Brooklyn,Greenpoint,40.720104,-73.877181,Entire home/apt,138.02,5,25,2024-01-17,4.3,20,219
420,66597,Queens,Forest Hills,40.720792,-73.944418,Entire home/apt,118.23,5,25,2022-07-27,2.89,1,88
421,36246,Queens,Astoria,40.722417,-73.874196,Entire home/apt,64.44,1,2,2024-03-26,0.57,1,278
422,72905,Queens,Astoria,40.669651,-73.894294,Entire home/apt,84.79,7,10,2024-02-07,0.97,3,306
423,41831,Manhattan,Chelsea,40.773553,-73.983132,Hotel room,445.11,2,5,2023-11-27,1.09,5,341
424,94505,Brooklyn,Bed-Stuy,40.535546,-73.902187,Entire home/apt,370.21,5,3,2024-08-14,2.12,5,337
425,29968,Manhattan,Tribeca,40.827506,-73.959075,Entire home/apt,295.68,5,6,2024-01-07,0.84,1,183
426,50369,Brooklyn,Park Slope,40.666025,-73.947485,Private room,186.7,7,29,2024-04-12,1.19,1,307
427,70036,Brooklyn,Williamsburg,40.652941,-73.938798,Hotel room,135.07,30,19,2024-08-14,0.8,1,53
428,82998,Queens,Jamaica,40.725239,-73.862184,Entire home/apt,130.64,1,11,2024-02-15,2.16,1,143
429,28388,Manhattan,Tribeca,40.816758,-74.000943,Private room,147.29,1,2,2024-07-15,1.22,1,223
430,67071,Manhattan,Harlem,40.797467,-73.973224,Private room,136.98,1,12,2024-04-16,2.64,5,322
431,25978,Manhattan,Hell Kitchen,40.821117,-73.964383,Private room,132.12,5,7,2024-07-04,0.08,1,256
432,66360,Queens,Astoria,40.699408,-73.814717,Entire home/apt,227.51,30,22,2024-08-13,3.52,1,97
433,16427,Brooklyn,Greenpoint,40.680594,-74.012767,Private room,101.94,30,9,2024-07-12,2.57,1,359
434,80331,Manhattan,Hell Kitchen,40.767763,-74.006899,Entire home/apt,382.97,5,13,2024-05-21,2.56,1,299
435,81167,Manhattan,Harlem,40.76464,-73.969322,Private room,217.54,30,12,2024-05-02,0.23,1,35
436,25669,Brooklyn,Bushwick,40.696211,-74.06296,Private room,112.13,5,8,2024-08-04,0.46,1,8
437,1191,Manhattan,Lower East Side,40.780356,-73.959932,Entire home/apt,195.36,14,39,2024-06-24,5.89,1,134
438,4754,Queens,Jamaica,40.715167,-73.845603,Private room,41.91,14,37,2023-09-14,4.5,1,30
439,41953,Brooklyn,Bushwick,40.65347,-73.976646,Entire home/apt,203.77,5,41,2023-06-25,0.39,1,309
440,37813,Manhattan,Chelsea,40.770365,-73.967724,Private room,134.47,5,8,2024-04-17,0.85,1,195
441,32145,Manhattan,Upper East Side,40.829254,-73.986074,Entire home/apt,298.25,5,14,2024-05-03,0.25,1,325
442,11682,Staten Island,Stapleton,40.563593,-74.152268,Entire home/apt,98.57,3,4,2024-03-29,0.46,1,202
443,53271,Manhattan,Chelsea,40.769353,-73.949235,Entire home/apt,809.48,14,28,2024-07-20,0.31,3,103
444,79125,Manhattan,Lower East Side,40.735682,-73.981821,Shared room,47.58,2,13,2022-03-08,0.13,1,204
445,29212,Queens,Astoria,40.793665,-73.818428,Entire home/apt,64.96,1,14,2023-12-30,1.3,1,328
446,46843,Bronx,Riverdale,40.803758,-73.842762,Entire home/apt,124.27,2,17,2024-07-14,0.41,5,50
447,15313,Staten Island,Stapleton,40.624817,-74.141775,Entire home/apt,85.33,14,14,2024-07-06,7.29,1,145
448,30818,Queens,Flushing,40.664102,-73.758404,Private room,81.7,7,6,2024-02-26,1.09,1,25
449,72733,Manhattan,Harlem,40.775059,-73.956296,Private room,181.88,1,11,2024-06-23,0.67,2,214
450,64412,Manhattan,Chelsea,40.812765,-74.023312,Entire home/apt,481.35,14,5,2024-06-14,3.67,1,50
451,66021,Queens,Astoria,40.737085,-73.933759,Entire home/apt,78.8,1,1,2023-12-03,1.45,1,189
452,33192,Brooklyn,Bed-Stuy,40.824707,-73.972287,Entire home/apt,153.67,5,49,2024-07-08,0.2,1,137
453,6184,Brooklyn,Crown Heights,40.722982,-73.946319,Entire home/apt,227.92,30,15,2024-01-26,1.03,1,39
454,2442,Bronx,Fordham,40.804646,-73.910903,Entire home/apt,148.07,5,0,,0.0,3,210
455,74351,Manhattan,Tribeca,40.814814,-73.952081,Private room,346.26,7,35,2023-04-29,2.17,1,327
456,20079,Brooklyn,Park Slope,40.794815,-73.940873,Entire home/apt,281.4,2,27,2024-08-09,1.78,1,270
457,84905,Manhattan,Midtown,40.788858,-73.976544,Entire home/apt,281.53,2,19,2024-08-04,0.69,5,323
458,87955,Brooklyn,Williamsburg,40.660975,-74.006713,Entire home/apt,134.47,30,22,2023-04-05,0.95,1,354
459,5111,Manhattan,Hell Kitchen,40.78478,-73.986985,Hotel room,172.36,2,12,2024-07-23,1.1,1,164
